species	b_label	b_effective_kms	star_key	teff_k	beta	beta_err	n_half_beta_cm2
V III	1	1.0	B5	15000			
V III	1	1.0	B0	30000			
V III	1	1.0	O0	50000			
V III	10	10.0	M6	3000			
V III	10	10.0	K1	5000			
V III	10	10.0	F8	6000			
V III	10	10.0	A6	8000			
V III	10	10.0	A0	10000			
V III	10	10.0	B5	15000			
V III	10	10.0	B0	30000			
V III	10	10.0	O0	50000			
V III	100	100.0	M6	3000			
V III	100	100.0	K1	5000			
V III	100	100.0	F8	6000			
V III	100	100.0	A6	8000			
V III	100	100.0	A0	10000			
V III	100	100.0	B5	15000			
V III	100	100.0	B0	30000			
V III	100	100.0	O0	50000			
Cr I	0	1e-20	M6	3000	1.3556807230743906e-05	1.0712333960773341e-06	6481653574.770651
Cr I	0	1e-20	K1	5000	0.08767488307099844	0.006068199680939968	6774998513.120729
Cr I	0	1e-20	F8	6000	6.537613363234565	0.45671185954539256	6655723748.151086
Cr I	0	1e-20	A6	8000	116.81104431581849	8.004072330886016	6922597322.520349
Cr I	0	1e-20	A0	10000	405.908949703413	27.566339856879264	6986649711.727115
Cr I	0	1e-20	B5	15000	1499.191318370388	107.43843843331693	7418271302.598239
Cr I	0	1e-20	B0	30000	5966.553504067357	459.71657582318716	7822331933.336443
Cr I	0	1e-20	O0	50000	15816.970733106351	1230.2501798769497	7871079468.17309
Cr I	1	1.0	M6	3000	1.5523236742287632e-05	7.601907553678073e-07	1707676670022.5005
Cr I	1	1.0	K1	5000	0.09372405660112747	0.004003610956794713	1314661122419.976
Cr I	1	1.0	F8	6000	6.635448387739952	0.28496336768069075	1083721625602.5193
Cr I	1	1.0	A6	8000	118.25723598644394	4.981512332967205	1030143056685.8911
Cr I	1	1.0	A0	10000	410.9385561448921	17.15684367243928	1041981586620.4607
Cr I	1	1.0	B5	15000	1517.7272952983253	66.93842438841477	894986846304.5076
Cr I	1	1.0	B0	30000	6040.21497627242	286.54356388415033	820633592772.0449
Cr I	1	1.0	O0	50000	16012.178875716549	766.8398271158717	813159900274.0112
Cr I	10	10.0	M6	3000	8.538895966172357e-05	4.339942461705153e-06	28006376499577.574
Cr I	10	10.0	K1	5000	0.2686330442053906	0.0113179678306211	16264951579379.016
Cr I	10	10.0	F8	6000	7.628610459142279	0.32581283217932533	11588785561638.17
Cr I	10	10.0	A6	8000	118.24731294992117	4.964485089284519	10248500128990.332
Cr I	10	10.0	A0	10000	410.994271767235	17.101126905207767	10367166379534.318
Cr I	10	10.0	B5	15000	1518.0288319322258	66.6602778278883	8898006106467.148
Cr I	10	10.0	B0	30000	6042.414458103649	285.26640260938143	8156388540629.468
Cr I	10	10.0	O0	50000	16015.489892219492	763.3242415651488	8080523670230.712
Cr I	100	100.0	M6	3000	0.0009821508398870338	4.6711718396891624e-05	222745084609401.2
Cr I	100	100.0	K1	5000	1.1814252273550607	0.0502331200105012	147109258420486.34
Cr I	100	100.0	F8	6000	15.481706756807071	0.6600234403618798	101105618778831.42
Cr I	100	100.0	A6	8000	118.96043060624929	4.986169694925714	103284872022153.17
Cr I	100	100.0	A0	10000	411.06809658865916	17.096329065605307	103699945424379.64
Cr I	100	100.0	B5	15000	1517.4109272987896	66.58587411510801	88918346668791.56
Cr I	100	100.0	B0	30000	6069.992046071717	286.10507812619244	81706440676749.14
Cr I	100	100.0	O0	50000	16014.506557470311	762.9054919062773	80749836746852.0
Cr II	0	1e-20	M6	3000	7.292048761111991e-10	3.490709461000047e-10	22959185414.5317
Cr II	0	1e-20	K1	5000	4.158269089037586e-05	2.7591014433785164e-06	26555514178.154945
Cr II	0	1e-20	F8	6000	0.004343589000486698	0.0002824398891095454	26158849005.520653
Cr II	0	1e-20	A6	8000	2.8185151087665847	0.18492601037960596	25444059810.647144
Cr II	0	1e-20	A0	10000	31.66512064508237	2.118830849965732	24692515604.81848
Cr II	0	1e-20	B5	15000	257.0753682720946	17.160792611551976	24762819032.04646
Cr II	0	1e-20	B0	30000	2350.7271242916026	159.80629509263863	24329672282.31383
Cr II	0	1e-20	O0	50000	7848.62108825858	530.0125909337952	24416511092.332813
Cr II	1	1.0	M6	3000	2.7933164146003645e-09	6.789102167049568e-10	8.282333849521046e+19
Cr II	1	1.0	K1	5000	4.2169369117385903e-05	1.7159450833934156e-06	4659365958964.0625
Cr II	1	1.0	F8	6000	0.004397887688403066	0.00017564169561475065	4639926440009.32
Cr II	1	1.0	A6	8000	2.853609652655498	0.11500007648634412	4495965397494.431
Cr II	1	1.0	A0	10000	32.059356087859314	1.3176433999698896	4358353437125.1436
Cr II	1	1.0	B5	15000	260.27602095506353	10.671832684822924	4373159309716.804
Cr II	1	1.0	B0	30000	2379.992859517465	99.37952587333012	4295694994214.2607
Cr II	1	1.0	O0	50000	7946.336859924682	329.6006854436788	4314517540896.305
Cr II	10	10.0	M6	3000	2.8436471816599394e-09	6.899782297648068e-10	8.34978148398061e+20
Cr II	10	10.0	K1	5000	4.419816396443027e-05	1.7804801028160796e-06	47513368858866.13
Cr II	10	10.0	F8	6000	0.004578323493125644	0.00018223919825302432	47779396818182.35
Cr II	10	10.0	A6	8000	2.8622782741384514	0.11509951855546685	44904251379573.914
Cr II	10	10.0	A0	10000	32.072112443005665	1.3151034419786396	43454959264748.125
Cr II	10	10.0	B5	15000	260.3284777475884	10.64783156530524	43601019955130.52
Cr II	10	10.0	B0	30000	2380.5617420200465	99.15541210199815	42832715039006.95
Cr II	10	10.0	O0	50000	7947.657456290818	328.88376879348647	43014130563545.01
Cr II	100	100.0	M6	3000	2.79019408244913e-09	6.804437454494704e-10	8.167084400816502e+21
Cr II	100	100.0	K1	5000	6.1007866874716474e-05	2.5321807180101447e-06	440775946404215.3
Cr II	100	100.0	F8	6000	0.009895329571005824	0.00040771428421141557	520609907272616.2
Cr II	100	100.0	A6	8000	3.1487903641097983	0.12700222853797943	465387203093193.2
Cr II	100	100.0	A0	10000	32.50317776558333	1.331152628616988	439058202572071.94
Cr II	100	100.0	B5	15000	269.9364138209899	11.015982996899728	445560777310922.44
Cr II	100	100.0	B0	30000	2448.131690512757	101.28059425775977	436128883942524.75
Cr II	100	100.0	O0	50000	7960.054962216549	329.2976487088981	430319703059154.25
Cr III	0	1e-20	M6	3000			
Cr III	0	1e-20	K1	5000			
Cr III	0	1e-20	F8	6000			
Cr III	0	1e-20	A6	8000			
Cr III	0	1e-20	A0	10000			
Cr III	0	1e-20	B5	15000			
Cr III	0	1e-20	B0	30000			
Cr III	0	1e-20	O0	50000			
Cr III	1	1.0	M6	3000			
Cr III	1	1.0	K1	5000			
Cr III	1	1.0	F8	6000			
Cr III	1	1.0	A6	8000			
Cr III	1	1.0	A0	10000			
Cr III	1	1.0	B5	15000			
Cr III	1	1.0	B0	30000			
Cr III	1	1.0	O0	50000			
Cr III	10	10.0	M6	3000			
Cr III	10	10.0	K1	5000			
Cr III	10	10.0	F8	6000			
Cr III	10	10.0	A6	8000			
Cr III	10	10.0	A0	10000			
Cr III	10	10.0	B5	15000			
Cr III	10	10.0	B0	30000			
Cr III	10	10.0	O0	50000			
Cr III	100	100.0	M6	3000			
Cr III	100	100.0	K1	5000			
Cr III	100	100.0	F8	6000			
Cr III	100	100.0	A6	8000			
Cr III	100	100.0	A0	10000			
Cr III	100	100.0	B5	15000			
Cr III	100	100.0	B0	30000			
Cr III	100	100.0	O0	50000			
Mn I	0	1e-20	M6	3000	3.1830659600705683e-06	4.5025448523688866e-07	6424174208.731525
Mn I	0	1e-20	K1	5000	0.014875955201430384	0.0021426845276565354	7729422536.376088
Mn I	0	1e-20	F8	6000	1.3529918787182733	0.2025366490664309	7427953547.976699
Mn I	0	1e-20	A6	8000	33.99030778468195	4.852524067569729	8335204093.111562
Mn I	0	1e-20	A0	10000	222.13499152188515	35.5017157097781	10387388288.285078
Mn I	0	1e-20	B5	15000	1572.1922211375809	330.7796957692576	12100996066.454794
Mn I	0	1e-20	B0	30000	9548.673793900727	2197.0848839584996	12669158612.228085
Mn I	0	1e-20	O0	50000	27584.470577949454	6416.5969971106515	12774289601.104149
Mn I	1	1.0	M6	3000	3.7682233690354807e-06	3.2032972350746666e-07	7326917627226.38
Mn I	1	1.0	K1	5000	0.01713354604670056	0.0015295621185067837	2697808147401.562
Mn I	1	1.0	F8	6000	1.3721037448209383	0.1257797991179293	3416566796408.079
Mn I	1	1.0	A6	8000	34.411404600385836	3.012942661255223	2249572332199.726
Mn I	1	1.0	A0	10000	224.85493647799828	22.12094833067165	1167804614323.2715
Mn I	1	1.0	B5	15000	1591.2465680733974	206.38108626045485	690417354931.3724
Mn I	1	1.0	B0	30000	9664.012670553595	1370.925293062207	610421561216.1376
Mn I	1	1.0	O0	50000	27917.46521153427	4003.7897739600935	600816676020.8947
Mn I	10	10.0	M6	3000	3.1094826761125365e-05	2.9798396498476627e-06	88486007377247.27
Mn I	10	10.0	K1	5000	0.05442821686541677	0.004937643310151708	45239555781822.23
Mn I	10	10.0	F8	6000	1.5377001259142347	0.1421683513151736	37303801492224.22
Mn I	10	10.0	A6	8000	34.44178510832805	3.0052926002381004	22370239165871.164
Mn I	10	10.0	A0	10000	224.9899066220463	21.96721011381804	11548892551134.318
Mn I	10	10.0	B5	15000	1591.7835670881377	204.49394529334992	6817280996594.626
Mn I	10	10.0	B0	30000	9665.757566898517	1358.0001715417955	6026798084703.22
Mn I	10	10.0	O0	50000	27930.356214331547	3967.935913921551	5932538768120.068
Mn I	100	100.0	M6	3000	0.0002727032462346032	2.878629461063556e-05	512160268542018.0
Mn I	100	100.0	K1	5000	0.23747786739735563	0.024177089324268587	432097739925871.44
Mn I	100	100.0	F8	6000	2.6778939526955097	0.2635169249359192	377838273351466.94
Mn I	100	100.0	A6	8000	35.12074170384383	3.055423031344003	221057099886732.16
Mn I	100	100.0	A0	10000	228.9305291354043	22.492265414929925	114045605933598.0
Mn I	100	100.0	B5	15000	1583.4405652844637	202.19590077853388	68771679998602.73
Mn I	100	100.0	B0	30000	9697.662926286192	1357.9420920498308	60491390769493.66
Mn I	100	100.0	O0	50000	27935.91626774722	3964.892705405026	59252569424995.41
Mn II	0	1e-20	M6	3000	3.0999231938062006e-07	6.8272437956631116e-09	17777749420.728733
Mn II	0	1e-20	K1	5000	0.0019099489327683245	3.9396187308165553e-05	17484698339.111195
Mn II	0	1e-20	F8	6000	0.08615947982539751	0.0016382441581443152	15932608859.66254
Mn II	0	1e-20	A6	8000	13.711708109135033	0.2690247680954462	15395714801.884666
Mn II	0	1e-20	A0	10000	119.76813806375577	2.3665915320166495	15304402927.804428
Mn II	0	1e-20	B5	15000	1063.4740287923757	33.467613918698255	19383159708.01415
Mn II	0	1e-20	B0	30000	11171.578152950711	722.9319585058391	28920772661.727757
Mn II	0	1e-20	O0	50000	40022.29192958864	3339.568196034306	36227655716.127815
Mn II	1	1.0	M6	3000	3.1024285494381814e-07	4.2062086092873036e-09	1078564779832.7373
Mn II	1	1.0	K1	5000	0.001978646856777079	2.485463116824104e-05	1084184841222.9672
Mn II	1	1.0	F8	6000	0.08744481392966533	0.0010263897639139659	977518468790.144
Mn II	1	1.0	A6	8000	13.88008892824474	0.16812348868035507	935509159163.9801
Mn II	1	1.0	A0	10000	121.23144496336582	1.4788844864744295	929330163771.6708
Mn II	1	1.0	B5	15000	1076.4737995511869	20.866542381914787	1161845827529.1138
Mn II	1	1.0	B0	30000	11308.42092491887	450.4209948918544	1753728053491.9229
Mn II	1	1.0	O0	50000	40512.1567418643	2080.510276073215	2268119241181.951
Mn II	10	10.0	M6	3000	2.617371628001388e-07	3.4504840514612554e-09	10441622557725.629
Mn II	10	10.0	K1	5000	0.003515718308404822	4.064296631901815e-05	12852886977582.746
Mn II	10	10.0	F8	6000	0.09859273340157854	0.0011546223814444063	10322973558277.08
Mn II	10	10.0	A6	8000	13.897816207909345	0.16721459806583217	9276284551162.73
Mn II	10	10.0	A0	10000	121.33574370563389	1.4703286737670709	9213503516113.094
Mn II	10	10.0	B5	15000	1076.1090695035257	20.716778807590707	11509279044906.658
Mn II	10	10.0	B0	30000	11329.758963380857	450.054294643014	17409711555048.697
Mn II	10	10.0	O0	50000	40515.301986445236	2067.5791965520066	22463364488254.887
Mn II	100	100.0	M6	3000	3.2382973259298716e-07	3.9962974049570985e-09	130632111597076.5
Mn II	100	100.0	K1	5000	0.010832774148367594	0.0001256458286455357	113974730694793.56
Mn II	100	100.0	F8	6000	0.26093825132780435	0.003084716433718645	115994839714748.53
Mn II	100	100.0	A6	8000	14.84787053603777	0.17907912357451647	96181048429266.98
Mn II	100	100.0	A0	10000	123.139661115668	1.4891015198435809	92853786669773.92
Mn II	100	100.0	B5	15000	1088.8824166143775	20.410488607828146	115978064713619.64
Mn II	100	100.0	B0	30000	11653.90067472162	480.2590365891497	180744342867641.25
Mn II	100	100.0	O0	50000	40581.68010760103	2066.8377224155106	224712134398212.0
Mn III	0	1e-20	M6	3000			
Mn III	0	1e-20	K1	5000			
Mn III	0	1e-20	F8	6000			
Mn III	0	1e-20	A6	8000			
Mn III	0	1e-20	A0	10000			
Mn III	0	1e-20	B5	15000			
Mn III	0	1e-20	B0	30000			
Mn III	0	1e-20	O0	50000			
Mn III	1	1.0	M6	3000			
Mn III	1	1.0	K1	5000			
Mn III	1	1.0	F8	6000			
Mn III	1	1.0	A6	8000			
Mn III	1	1.0	A0	10000			
Mn III	1	1.0	B5	15000			
Mn III	1	1.0	B0	30000			
Mn III	1	1.0	O0	50000			
Mn III	10	10.0	M6	3000			
Mn III	10	10.0	K1	5000			
Mn III	10	10.0	F8	6000			
Mn III	10	10.0	A6	8000			
Mn III	10	10.0	A0	10000			
Mn III	10	10.0	B5	15000			
Mn III	10	10.0	B0	30000			
Mn III	10	10.0	O0	50000			
Mn III	100	100.0	M6	3000			
Mn III	100	100.0	K1	5000			
Mn III	100	100.0	F8	6000			
Mn III	100	100.0	A6	8000			
Mn III	100	100.0	A0	10000			
Mn III	100	100.0	B5	15000			
Mn III	100	100.0	B0	30000			
Mn III	100	100.0	O0	50000			
Fe I	0	1e-20	M6	3000	3.4124524786002355e-07	7.256016187867855e-09	6696457227.897043
Fe I	0	1e-20	K1	5000	0.0026654070435171077	8.083874177857128e-05	9221725735.834253
Fe I	0	1e-20	F8	6000	0.32800708368772613	0.010356245655678869	10066293955.209206
Fe I	0	1e-20	A6	8000	34.0817660435925	2.068484459910553	13260424385.759512
Fe I	0	1e-20	A0	10000	225.80354208675027	18.333891022212562	14824683532.534182
Fe I	0	1e-20	B5	15000	1599.580349321358	152.31913194521573	15877917356.541447
Fe I	0	1e-20	B0	30000	11675.469602932339	1240.1215160394381	16550355047.655159
Fe I	0	1e-20	O0	50000	34012.19068923901	3746.930394731764	16723300810.626371
Fe I	1	1.0	M6	3000	3.7309708534165263e-07	4.886587055720878e-09	36859918903772.88
Fe I	1	1.0	K1	5000	0.0028086650756740193	5.2101479383232825e-05	7689689785638.488
Fe I	1	1.0	F8	6000	0.33254944430575056	0.006432674148453527	5785288285097.75
Fe I	1	1.0	A6	8000	34.50275829969429	1.2855648346165178	2632735609815.119
Fe I	1	1.0	A0	10000	228.57864927617325	11.394091231788424	1874041458591.3428
Fe I	1	1.0	B5	15000	1619.1829991374502	94.61033660063977	1577059488438.0408
Fe I	1	1.0	B0	30000	11818.302919889311	770.104430892235	1416295450078.0286
Fe I	1	1.0	O0	50000	34428.20901525388	2325.7824073174115	1412442008655.305
Fe I	10	10.0	M6	3000	2.085997178855556e-06	2.5651066230849103e-08	743792382250226.0
Fe I	10	10.0	K1	5000	0.008284249067872772	0.00014488332078389806	119980332737142.88
Fe I	10	10.0	F8	6000	0.3810864435504232	0.007425594078712736	63098163213885.914
Fe I	10	10.0	A6	8000	34.498071106144934	1.2774993010652924	26143357828135.242
Fe I	10	10.0	A0	10000	228.52676651191624	11.315143981313046	18566076893766.426
Fe I	10	10.0	B5	15000	1620.445801811463	93.99806987114039	15601489721180.8
Fe I	10	10.0	B0	30000	11824.010109173825	765.1348387440734	14009103165026.293
Fe I	10	10.0	O0	50000	34438.99115024354	2310.239382616617	13968559693651.629
Fe I	100	100.0	M6	3000	2.6303178519522487e-05	4.1391995160292236e-07	1798690090986593.2
Fe I	100	100.0	K1	5000	0.04289423419749235	0.0007839240022967901	903115545569696.4
Fe I	100	100.0	F8	6000	1.2837470323337536	0.025893386436280055	695995901724148.9
Fe I	100	100.0	A6	8000	35.25741521915292	1.2854582796049412	262977461505618.3
Fe I	100	100.0	A0	10000	228.69668308969145	11.256014239963555	187223493644496.34
Fe I	100	100.0	B5	15000	1597.9260395848198	91.97039455032389	157037634292036.8
Fe I	100	100.0	B0	30000	11891.72716618675	776.627942598885	139962174121329.55
Fe I	100	100.0	O0	50000	34406.959334959145	2307.8471810161977	139356975303902.36
Fe II	0	1e-20	M6	3000	6.668386424303128e-08	4.890735437006566e-09	17187870874.550026
Fe II	0	1e-20	K1	5000	0.0005467880817590655	3.2227311140930405e-05	17602717166.795895
Fe II	0	1e-20	F8	6000	0.016082905714523497	0.0008972527211000156	17707399444.75899
Fe II	0	1e-20	A6	8000	4.380400851988572	0.22594579930433153	18356265014.368683
Fe II	0	1e-20	A0	10000	72.79596784055694	3.6873238297457998	19332233102.853737
Fe II	0	1e-20	B5	15000	870.3788394470869	43.71831119736541	23063541069.975605
Fe II	0	1e-20	B0	30000	11162.463416118706	699.2396738769027	32613170149.34202
Fe II	0	1e-20	O0	50000	39687.77114688844	3302.665552598436	40638241701.64985
Fe II	1	1.0	M6	3000	6.775770102602755e-08	3.050752818122926e-09	1584480358802.105
Fe II	1	1.0	K1	5000	0.0005537723968047425	2.010119137472376e-05	1684923475221.2197
Fe II	1	1.0	F8	6000	0.016282128647921522	0.0005598964137062679	1613522560476.2988
Fe II	1	1.0	A6	8000	4.434424406199041	0.14089884131950348	1849083322665.2402
Fe II	1	1.0	A0	10000	73.69212761957161	2.301614528364442	1712040409970.1812
Fe II	1	1.0	B5	15000	881.1044349059998	27.224369962486982	2030765515789.8633
Fe II	1	1.0	B0	30000	11300.30839888655	432.2751857579511	3244434163252.813
Fe II	1	1.0	O0	50000	40178.55845732931	2035.3826497178395	4679574357107.966
Fe II	10	10.0	M6	3000	1.0234521522033474e-07	5.072654749084485e-09	19283438352657.86
Fe II	10	10.0	K1	5000	0.0007698964259422231	2.7513571383162626e-05	20770261281918.73
Fe II	10	10.0	F8	6000	0.018188844770505065	0.00062726097497914	17483758526405.145
Fe II	10	10.0	A6	8000	4.442924663754363	0.140390840147009	18390158599107.926
Fe II	10	10.0	A0	10000	73.71077140363931	2.287476069269866	16993145942384.453
Fe II	10	10.0	B5	15000	882.285230826107	27.121366173351213	20158528730859.465
Fe II	10	10.0	B0	30000	11302.874733754457	430.9797545334809	32189888605307.477
Fe II	10	10.0	O0	50000	40184.15371122094	2029.2800986125462	46451589072927.9
Fe II	100	100.0	M6	3000	3.380738083581557e-07	2.0001481501191032e-08	119431363489433.56
Fe II	100	100.0	K1	5000	0.003354690696539589	0.00013330018901711155	193932302058876.94
Fe II	100	100.0	F8	6000	0.06706480724189219	0.0023936035609408894	213728088674834.03
Fe II	100	100.0	A6	8000	5.591855357468702	0.18039845720221498	216327181575176.9
Fe II	100	100.0	A0	10000	78.45080926312532	2.4479694384409676	179123941925340.9
Fe II	100	100.0	B5	15000	911.0589362156051	27.997768970904367	199036019055413.84
Fe II	100	100.0	B0	30000	11225.41450598944	445.45501378542724	318965186742823.9
Fe II	100	100.0	O0	50000	40132.831289080044	2024.7324530242804	463353761532073.44
Fe III	0	1e-20	M6	3000	1.711918472503174e-11	2.8909265630610002e-12	15412459956.769623
Fe III	0	1e-20	K1	5000	8.179539778217463e-09	1.365502983976994e-09	15572892661.354704
Fe III	0	1e-20	F8	6000	3.566317782492554e-08	5.4175747012652755e-09	16912273015.673735
Fe III	0	1e-20	A6	8000	8.258348832387346e-07	2.3145965018308385e-07	46667610128.004265
Fe III	0	1e-20	A0	10000	0.002541282216291665	0.0016634272071726856	109281495159.2796
Fe III	0	1e-20	B5	15000	10.54321190466297	6.912764880416823	109919220262.8494
Fe III	0	1e-20	B0	30000	644.2485247952868	303.4443097834376	120434124860.95824
Fe III	0	1e-20	O0	50000	13370.793334322918	4373.484350747405	141285080537.41318
Fe III	1	1.0	M6	3000	3.228464747894163e-11	2.9860407201294786e-12	1.1962340670667597e+20
Fe III	1	1.0	K1	5000	1.5863869034118732e-08	1.4437078392987461e-09	1.2239586900010341e+20
Fe III	1	1.0	F8	6000	6.706366749384555e-08	5.7292324771720245e-09	1.1715305992957159e+20
Fe III	1	1.0	A6	8000	1.008569932443235e-06	1.448179832025619e-07	1.5127827087738212e+19
Fe III	1	1.0	A0	10000	0.002573191057990815	0.0010245853738383764	11580730361557.035
Fe III	1	1.0	B5	15000	10.673544307508305	4.257906638547527	11509281424055.217
Fe III	1	1.0	B0	30000	652.1880370312923	186.9464391647555	11209309101599.13
Fe III	1	1.0	O0	50000	13535.026102106422	2699.7127268181152	11777240923559.87
Fe III	10	10.0	M6	3000	3.922872213126496e-11	3.736194006171584e-12	1.2396867259060417e+21
Fe III	10	10.0	K1	5000	1.5526352575687914e-08	1.415173429576745e-09	1.205771184765504e+21
Fe III	10	10.0	F8	6000	6.72035305491025e-08	5.7309326894976445e-09	1.1680986671204168e+21
Fe III	10	10.0	A6	8000	1.0089477728354723e-06	1.4470176907898813e-07	1.5024357271037605e+20
Fe III	10	10.0	A0	10000	0.002582764008191664	0.0010244876324723554	115628917393662.8
